Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),Location,Month,Day,DayOfWeek,Season,Dispersion,AQI,AQI_Category
10-03-2025,6.74,51.1,13.94,27.3,1.11,22.6,31.84,69.6,1.74,202.41,Nagpur,10,3,4,PostMonsoon,55.4016,52.0,Satisfactory
10-03-2025,16.66,29.99,5.01,2.33,0.32,31.5,26.83,59.93,1.08,246.58,Jalgaon,10,3,4,PostMonsoon,28.9764,32.0,Good
10-03-2025,14.27,34.89,9.63,7.4,0.2,17.92,30.21,70.97,0.55,184.15,Akola,10,3,4,PostMonsoon,16.6155,35.0,Good
10-03-2025,15.36,31.62,11.38,0.41,0.54,12.39,29.15,78.32,0.91,224.48,Solapur,10,3,4,PostMonsoon,26.5265,32.0,Good
10-03-2025,14.29,33.51,2.92,2.8,0.68,10.7,25.45,75.77,0.34,241.96,Pune,10,3,4,PostMonsoon,8.653,34.0,Good
10-03-2025,10.24,68.53,14.96,2.65,0.32,14.71,27.1,59.34,0.57,245.15,Latur,10,3,4,PostMonsoon,15.447,69.0,Satisfactory
10-03-2025,11.5,52.33,14.1,2.52,0.27,10.84,27.36,70.15,2.51,210.17,Kolhapur,10,3,4,PostMonsoon,68.6736,52.0,Satisfactory
10-03-2025,23.09,56.09,7.86,1.27,0.33,26.19,29.55,79.41,0.52,234.58,Amravati,10,3,4,PostMonsoon,15.366,56.0,Satisfactory
10-03-2025,18.19,57.01,14.68,7.79,0.73,18.93,28.16,82.19,1.2,242.38,Ulhasnagar,10,3,4,PostMonsoon,33.792,57.0,Satisfactory
10-03-2025,12.0,51.01,12.3,0.3314,0.85,24.75,30.12,70.05,1.28,247.98,Nanded,10,3,4,PostMonsoon,38.5536,51.0,Satisfactory
10-03-2025,6.4014,85.59,17.64,9.8,0.54,4.5356,22.99,66.664,1.18,155.23,Ahmednagar,10,3,4,PostMonsoon,27.1282,86.0,Satisfactory
10-03-2025,22.83,61.41,39.34,2.03,0.76,6.85,25.2,76.73,1.78,235.91,Pimpri Chinchwad,10,3,4,PostMonsoon,44.856,61.0,Satisfactory
10-03-2025,24.99,35.77,15.59,3.08,0.59,7.71,28.73,77.76,0.74,228.42,Navi Mumbai,10,3,4,PostMonsoon,21.2602,42.0,Good
10-03-2025,21.56,42.28,3.16,4.62,0.56,15.46,30.81,81.21,0.96,184.37,Sangli,10,3,4,PostMonsoon,29.5776,42.0,Good
10-04-2025,14.43,59.63,12.19,2.66,0.27,6.74,29.13,78.2,1.19,63.67,Mumbai,10,4,5,PostMonsoon,34.6647,60.0,Satisfactory
10-04-2025,11.31,34.6,18.24,0.94,0.55,12.8,28.45,83.4,19.1,91.75,Mira-Bhayandar,10,4,5,PostMonsoon,543.395,35.0,Good
10-04-2025,16.67,45.84,15.9,2.67,0.89,14.72,30.32,56.15,1.38,131.32,Virar,10,4,5,PostMonsoon,41.8416,46.0,Good
10-04-2025,19.47,47.49,3.55,2.63,0.13,16.62,29.97,83.48,1.28,231.21,Belapur,10,4,5,PostMonsoon,38.3616,47.0,Good
10-04-2025,20.42,54.53,6.26,7.77,0.19,27.61,28.85,82.43,2.82,284.27,Dhule,10,4,5,PostMonsoon,81.357,55.0,Satisfactory
10-04-2025,17.95,42.58,18.23,5.69,0.72,19.7,27.97,68.95,0.76,124.56,Bhiwandi,10,4,5,PostMonsoon,21.2572,43.0,Good
10-04-2025,17.87,41.58,24.0,19.13,0.46,34.14,29.27,72.89,2.17,191.27,Mahad,10,4,5,PostMonsoon,63.5159,42.0,Good
10-04-2025,16.45,64.73,10.83,0.43,0.39,34.46,27.97,72.41,0.82,214.75,Thane,10,4,5,PostMonsoon,22.9354,65.0,Satisfactory
10-04-2025,24.59,61.49,16.29,7.73,0.61,17.45,25.53,84.62,0.6,154.46,Badlapur,10,4,5,PostMonsoon,15.318,61.0,Satisfactory
10-04-2025,19.45333333,50.07777778,9.044444444,4.89,0.367777778,14.94666667,26.46,67.45,0.82,127.72,Kalyan,10,4,5,PostMonsoon,21.6972,32.0,Good
10-04-2025,12.72,36.18,2.1814,9.12,0.15,30.69,31.74307692,30.24064516,0.777692308,193.45,Boisar,10,4,5,PostMonsoon,24.68634675,36.0,Good
10-04-2025,28.1,57.95,9.47,15.16,0.3,27.5,28.43,84.13,0.54,246.99,Malegaon,10,4,5,PostMonsoon,15.3522,58.0,Satisfactory
10-04-2025,19.27,50.05,14.88,17.76,0.23,7.7,25.18,57.04,1.88,175.11,Parbhani,10,4,5,PostMonsoon,47.3384,32.0,Good
10-04-2025,23.02,55.64,6.22,5.4,0.25,19.55,25.65,77.85,0.75,207.68,Nashik,10,4,5,PostMonsoon,19.2375,56.0,Satisfactory
10-04-2025,17.06,24.9,10.51,1.14,0.2,26.38,27.54,83.64,1.16,243.64,Aurangabad,10,4,5,PostMonsoon,31.9464,28.0,Good
10-04-2025,6.4014,53.26,16.4,27.3,0.97,22.6,31.78,69.64,1.51,205.47,Chandrapur,10,4,5,PostMonsoon,47.9878,53.0,Satisfactory
10-04-2025,28.58,52.72,35.03,3.11,0.13,57.11,28.37,55.71,0.35,259.6,Jalna,10,4,5,PostMonsoon,9.9295,57.0,Satisfactory
10-04-2025,6.4014,53.26,16.4,27.3,0.97,22.6,31.78,69.64,1.51,205.47,Nagpur,10,4,5,PostMonsoon,47.9878,53.0,Satisfactory
10-04-2025,18.63,33.54,5.87,4.13,0.35,26.05,27.43,59.83,0.92,256.28,Jalgaon,10,4,5,PostMonsoon,25.2356,34.0,Good
10-04-2025,20.46,48.02,10.61,8.16,0.21,18.88,29.59,73.41,0.51,182.31,Akola,10,4,5,PostMonsoon,15.0909,48.0,Good
10-04-2025,20.09,41.22,11.78,0.75,0.79,12.28,29.44,76.36,0.78,232.47,Solapur,10,4,5,PostMonsoon,22.9632,41.0,Good
10-04-2025,13.88,32.51,2.43,2.86,0.73,12.16,25.69,73.24,0.37,238.59,Pune,10,4,5,PostMonsoon,9.5053,36.0,Good
10-04-2025,8.22,27.39,9.76,3.32,0.25,20.89,27.33,61.49,0.51,257.08,Latur,10,4,5,PostMonsoon,13.9383,27.0,Good
10-04-2025,13.4,46.04,12.09,2.36,0.26,9.22,25.98,74.2,2.46,197.94,Kolhapur,10,4,5,PostMonsoon,63.9108,46.0,Good
10-04-2025,19.77,62.17,8.26,1.21,0.38,24.96,28.7,83.89,0.65,231.21,Amravati,10,4,5,PostMonsoon,18.655,62.0,Satisfactory
10-04-2025,25.12,64.8,17.31,7.77,0.74,17.43,28.16,80.56,1.27,235.04,Ulhasnagar,10,4,5,PostMonsoon,35.7632,65.0,Satisfactory
10-04-2025,15.59,46.18,12.95,0.78,0.91,28.39,30.22,70.95,1.32,227.16,Nanded,10,4,5,PostMonsoon,39.8904,46.0,Good
10-04-2025,9.73,18.49,17.2,35.37135676,0.15,12.14,25.14,66.02,1.26,286.41,Ahmednagar,10,4,5,PostMonsoon,31.6764,44.0,Good
10-04-2025,18.65,54.55,39.7,2.11,0.58,7.63,24.44,75.5,2.0,251.55,Pimpri Chinchwad,10,4,5,PostMonsoon,48.88,55.0,Satisfactory
10-04-2025,37.73,62.84,14.71,2.98,0.55,7.7,28.56,77.57,0.91,226.25,Navi Mumbai,10,4,5,PostMonsoon,25.9896,63.0,Satisfactory
10-04-2025,22.5,48.12,3.68,4.33,0.51,17.91,29.41,80.37,0.84,187.14,Sangli,10,4,5,PostMonsoon,24.7044,48.0,Good
10-05-2025,25.9,91.93,13.88,2.72,0.32,7.29,29.44,78.21,1.22,58.25,Mumbai,10,5,6,PostMonsoon,35.9168,92.0,Satisfactory
10-05-2025,19.79,43.9,19.21,0.77,0.67,11.73,27.75,84.78,15.57,94.27,Mira-Bhayandar,10,5,6,PostMonsoon,432.0675,44.0,Good
10-05-2025,21.62,53.77,19.41,2.63,1.08,13.14,29.83,56.15,1.36,130.36,Virar,10,5,6,PostMonsoon,40.5688,54.0,Satisfactory
10-05-2025,18.96,46.24,3.57,0.78,0.17,21.35,28.76,85.63,1.49,235.41,Belapur,10,5,6,PostMonsoon,42.8524,46.0,Good
10-05-2025,18.91,62.04,6.36,7.38,0.15,26.68,28.49,81.16,2.48,284.99,Dhule,10,5,6,PostMonsoon,70.6552,62.0,Satisfactory
10-05-2025,23.11,78.8,19.98,7.13,0.77,18.82,26.62,72.92,0.69,124.56,Bhiwandi,10,5,6,PostMonsoon,18.3678,79.0,Satisfactory
10-05-2025,20.09,43.96,25.57,13.22,0.68,30.26,27.14,72.05,1.86,180.99,Mahad,10,5,6,PostMonsoon,50.4804,44.0,Good
10-05-2025,16.7,90.24,18.24,0.3314,0.86,33.0,24.02,92.63,0.9,81.94,Thane,10,5,6,PostMonsoon,21.618,90.0,Satisfactory
10-05-2025,31.44,78.6,18.68,9.13,0.63,17.57,24.25,91.5,0.41,103.51,Badlapur,10,5,6,PostMonsoon,9.9425,79.0,Satisfactory
10-05-2025,21.68,56.36666667,10.28166667,4.585,0.441666667,14.55,26.46,67.45,0.82,127.72,Kalyan,10,5,6,PostMonsoon,21.6972,56.0,Satisfactory
10-05-2025,15.96,48.81,2.73,10.155,0.265,30.685,31.78051282,30.44096774,0.767948718,194.46,Boisar,10,5,6,PostMonsoon,24.40580408,49.0,Good
10-05-2025,35.82,69.16,7.83,26.3,0.25,29.34,29.24,77.73,0.47,258.13,Malegaon,10,5,6,PostMonsoon,13.7428,69.0,Satisfactory
10-05-2025,18.35,43.5,11.94,9.53,0.23,4.5356,25.6,47.4,2.13,187.49,Parbhani,10,5,6,PostMonsoon,54.528,44.0,Good
10-05-2025,23.85,60.35,8.08,5.2,0.25,21.35,25.23,78.82,0.67,207.07,Nashik,10,5,6,PostMonsoon,16.9041,60.0,Satisfactory
10-05-2025,19.04,27.8,9.37,1.21,0.2,27.04,27.48,81.9,1.13,254.39,Aurangabad,10,5,6,PostMonsoon,31.0524,32.0,Good
10-05-2025,6.75,24.72,18.07,27.3,0.91,22.6,31.89,71.63,1.44,185.62,Chandrapur,10,5,6,PostMonsoon,45.9216,46.0,Good
10-05-2025,27.42,54.745,34.475,4.53,0.165,60.995,28.37,54.805,0.39,224.66,Jalna,10,5,6,PostMonsoon,11.0643,61.0,Satisfactory
10-05-2025,6.75,24.72,18.07,27.3,0.91,22.6,31.89,71.63,1.44,185.62,Nagpur,10,5,6,PostMonsoon,45.9216,46.0,Good
10-05-2025,24.24,43.81,5.37,5.51,0.34,22.01,28.22,60.91,0.91,250.92,Jalgaon,10,5,6,PostMonsoon,25.6802,44.0,Good
10-05-2025,22.3,46.78,10.57,8.2,0.23,18.38,30.39,70.55,0.57,173.51,Akola,10,5,6,PostMonsoon,17.3223,47.0,Good
10-05-2025,23.15,41.58,14.45,1.17,0.56,23.58,29.14,78.3,0.76,262.64,Solapur,10,5,6,PostMonsoon,22.1464,42.0,Good
10-05-2025,19.14,43.9,3.64,2.71,0.57,13.81,25.04,74.14,0.38,257.53,Pune,10,5,6,PostMonsoon,9.5152,44.0,Good
10-05-2025,6.4014,22.52,11.3,3.52,0.28,19.71,26.03,66.32,0.42,253.81,Latur,10,5,6,PostMonsoon,10.9326,23.0,Good
10-05-2025,17.99,63.07,12.06,2.05,0.29,13.72,25.79,73.65,2.78,214.46,Kolhapur,10,5,6,PostMonsoon,71.6962,63.0,Satisfactory
10-05-2025,24.38,57.07,5.69,0.86,0.25,23.69,27.92,85.83,0.39,216.19,Amravati,10,5,6,PostMonsoon,10.8888,57.0,Satisfactory
10-05-2025,29.32,68.49,18.75,11.06,0.74,18.53,28.16,78.015,1.195,235.985,Ulhasnagar,10,5,6,PostMonsoon,33.6512,68.0,Satisfactory
10-05-2025,18.93,31.74,12.77,1.11,0.74,27.1,29.8,73.24,1.3,221.27,Nanded,10,5,6,PostMonsoon,38.74,37.0,Good
10-05-2025,9.14,28.39,16.76,6.49,0.77,7.19,24.51,65.376,1.08,158.24,Ahmednagar,10,5,6,PostMonsoon,26.4708,38.0,Good
10-05-2025,25.68,55.94,40.14,1.89,0.43,10.18,23.63,75.37,1.94,251.64,Pimpri Chinchwad,10,5,6,PostMonsoon,45.8422,56.0,Satisfactory
10-05-2025,35.63,72.2,14.56,3.02,0.63,7.3,27.78,79.07,0.67,204.82,Navi Mumbai,10,5,6,PostMonsoon,18.6126,72.0,Satisfactory
10-05-2025,23.16,50.14,3.11,4.71,0.53,19.07,37.57,79.1,0.79,210.09,Sangli,10,5,6,PostMonsoon,29.6803,39.0,Good
10-06-2025,23.1,69.11,15.32,3.08,0.36,18.41,29.87,78.21,1.29,79.44,Mumbai,10,6,0,PostMonsoon,38.5323,69.0,Satisfactory
10-06-2025,14.33,42.49,19.21,0.99,0.67,11.74,28.18,81.42,19.5,86.19,Mira-Bhayandar,10,6,0,PostMonsoon,549.51,42.0,Good
10-06-2025,28.52,69.49,20.05,2.93,1.09,12.26,30.14,56.15,1.2,122.54,Virar,10,6,0,PostMonsoon,36.168,69.0,Satisfactory
10-06-2025,19.51,47.59,3.8,1.63,0.25,18.84,28.88,84.84,1.35,238.16,Belapur,10,6,0,PostMonsoon,38.988,48.0,Good
10-06-2025,20.54,81.23,8.65,5.4,0.19,17.76,29.0,77.72,2.37,279.06,Dhule,10,6,0,PostMonsoon,68.73,81.0,Satisfactory
10-06-2025,26.03,78.74,20.31,9.46,0.82,20.54,26.91,69.31,1.38,123.22,Bhiwandi,10,6,0,PostMonsoon,37.1358,79.0,Satisfactory
10-06-2025,22.86,46.12,23.01,5.61,0.56,32.97,27.56,71.77,2.01,194.48,Mahad,10,6,0,PostMonsoon,55.3956,46.0,Good
10-06-2025,21.16,90.46,14.68,0.64,0.57,30.14,26.47,78.82,0.78,206.23,Thane,10,6,0,PostMonsoon,20.6466,90.0,Satisfactory
10-06-2025,27.21,68.02,16.22,6.14,0.6,20.14,25.86,79.33,0.28,115.9,Badlapur,10,6,0,PostMonsoon,7.2408,68.0,Satisfactory
10-06-2025,23.90666667,62.65555556,11.51888889,4.28,0.515555556,14.15333333,26.46,67.45,0.82,127.72,Kalyan,10,6,0,PostMonsoon,21.6972,63.0,Satisfactory
10-06-2025,19.2,61.44,3.64,11.19,0.38,30.68,31.81794872,30.64129032,0.758205128,195.47,Boisar,10,6,0,PostMonsoon,24.12453189,61.0,Satisfactory
10-06-2025,33.64,80.21,9.38,10.94,0.25,21.01,28.98,70.9,0.64,276.45,Malegaon,10,6,0,PostMonsoon,18.5472,80.0,Satisfactory
10-06-2025,21.08,58.32,14.51,16.42,0.23,6.59,23.88,35.56,2.08,145.63,Parbhani,10,6,0,PostMonsoon,49.6704,58.0,Satisfactory
10-06-2025,29.78,74.31,6.52,6.42,0.28,20.44,24.67,75.95,0.67,190.65,Nashik,10,6,0,PostMonsoon,16.5289,74.0,Satisfactory
10-06-2025,23.5,34.31,15.15,1.2,0.19,28.43,26.63,81.81,1.02,234.63,Aurangabad,10,6,0,PostMonsoon,27.1626,39.0,Good
10-06-2025,6.4014,27.0,17.49,27.3,0.91,22.6,31.45,77.36,1.09,183.98,Chandrapur,10,6,0,PostMonsoon,34.2805,46.0,Good
10-06-2025,26.26,56.77,33.92,5.95,0.22,64.88,28.37,53.9,0.43,189.72,Jalna,10,6,0,PostMonsoon,12.1991,65.0,Satisfactory
10-06-2025,6.4014,27.0,17.49,27.3,0.91,22.6,31.45,77.36,1.09,183.98,Nagpur,10,6,0,PostMonsoon,34.2805,46.0,Good
10-06-2025,29.74,49.8,5.37,7.06,0.31,25.98,28.31,58.8,0.9,253.38,Jalgaon,10,6,0,PostMonsoon,25.479,50.0,Good
10-06-2025,21.92,55.62,11.4,5.37,0.23,18.64,30.08,67.67,0.48,163.9,Akola,10,6,0,PostMonsoon,14.4384,56.0,Satisfactory
10-06-2025,29.06,56.61,18.07,2.35,1.11,27.53,27.96,79.89,0.69,260.05,Solapur,10,6,0,PostMonsoon,19.2924,57.0,Satisfactory
10-06-2025,23.88,55.79,3.95,2.72,0.66,12.22,23.99,76.0,0.32,232.61,Pune,10,6,0,PostMonsoon,7.6768,56.0,Satisfactory
10-06-2025,8.67,30.62,11.91,3.55,0.37,21.76,25.7,65.76,0.46,262.92,Latur,10,6,0,PostMonsoon,11.822,31.0,Good
10-06-2025,18.24,55.07,10.77,3.33,0.25,10.29,25.68,72.32,2.45,201.34,Kolhapur,10,6,0,PostMonsoon,62.916,55.0,Satisfactory
10-06-2025,23.5,76.21,9.35,2.38,0.41,25.68,29.94,74.25,0.48,196.26,Amravati,10,6,0,PostMonsoon,14.3712,76.0,Satisfactory
10-06-2025,26.03,65.83,14.75,8.43,0.67,19.05,28.16,75.47,1.12,236.93,Ulhasnagar,10,6,0,PostMonsoon,31.5392,66.0,Satisfactory
10-06-2025,15.29,26.26,15.14,1.39,0.64,26.38,28.34,78.9,0.91,184.03,Nanded,10,6,0,PostMonsoon,25.7894,32.0,Good
10-06-2025,14.45,38.83,17.45,0.47,0.39,7.81,24.06,64.732,1.06,180.84,Ahmednagar,10,6,0,PostMonsoon,25.5036,39.0,Good
10-06-2025,30.15,69.08,40.15,1.85,0.51,11.4,23.44,74.26,1.8,261.57,Pimpri Chinchwad,10,6,0,PostMonsoon,42.192,,Severe
10-06-2025,29.99,53.75,17.31,2.93,0.61,7.29,25.45,80.38,0.56,241.42,Navi Mumbai,10,6,0,PostMonsoon,14.252,54.0,Satisfactory
10-06-2025,37.62,67.7,6.92,4.13,0.59,12.44,47.65,77.48,0.6,199.92,Sangli,10,6,0,PostMonsoon,28.59,68.0,Satisfactory
10-07-2025,17.22,73.83,15.89,2.53,0.34,18.68,29.5,78.2,1.16,63.11,Mumbai,10,7,1,PostMonsoon,34.22,74.0,Satisfactory
10-07-2025,16.86,46.77,18.64,1.08,0.58,15.08,28.32,83.0,20.17,73.05,Mira-Bhayandar,10,7,1,PostMonsoon,571.2144,47.0,Good
10-07-2025,15.89,44.56,15.05,2.12,0.83,10.56,29.84,65.3,1.32,144.7,Virar,10,7,1,PostMonsoon,39.3888,45.0,Good
10-07-2025,16.48,40.2,3.32,1.65,0.21,25.12,29.65,83.05,1.5,242.87,Belapur,10,7,1,PostMonsoon,44.475,40.0,Good
10-07-2025,30.77,63.91,15.66,5.04,0.19,29.66,27.36,85.49,2.44,256.3,Dhule,10,7,1,PostMonsoon,66.7584,,Severe
10-07-2025,29.74,87.24,19.93,10.78,0.62,20.48,26.93,72.63,0.73,124.56,Bhiwandi,10,7,1,PostMonsoon,19.6589,87.0,Satisfactory
10-07-2025,22.36,36.04,23.71,22.92,0.68,35.46,28.76,72.41,2.03,185.93,Mahad,10,7,1,PostMonsoon,58.3828,37.0,Good
10-07-2025,23.63,95.59,11.79,0.91,0.55,34.95,26.44,81.28,0.76,149.29,Thane,10,7,1,PostMonsoon,20.0944,96.0,Satisfactory
10-07-2025,21.25,58.62,12.25,8.6,0.78,18.02,24.33,90.59,0.32,125.27,Badlapur,10,7,1,PostMonsoon,7.7856,59.0,Satisfactory
10-07-2025,26.13333333,68.94444444,12.75611111,3.975,0.589444444,13.75666667,26.46,67.45,0.82,127.72,Kalyan,10,7,1,PostMonsoon,21.6972,69.0,Satisfactory
10-07-2025,18.07,72.58,4.44,14.13,0.45,23.64,31.85538462,30.8416129,0.748461538,196.48,Boisar,10,7,1,PostMonsoon,23.84253018,73.0,Satisfactory
10-07-2025,33.18,71.77,12.87,10.12,0.43,29.47,28.15,72.92,0.49,222.05,Malegaon,10,7,1,PostMonsoon,13.7935,72.0,Satisfactory
10-07-2025,21.3,61.77,13.18,13.7,0.23,12.8,24.88,38.4,2.05,185.87,Parbhani,10,7,1,PostMonsoon,51.004,62.0,Satisfactory
10-07-2025,25.03,58.6,7.3,5.32,0.29,14.8,23.36,83.9,0.45,178.51,Nashik,10,7,1,PostMonsoon,10.512,59.0,Satisfactory
10-07-2025,39.02,56.97,12.8,1.23,0.27,36.07,26.98,79.13,0.91,265.96,Aurangabad,10,7,1,PostMonsoon,24.5518,65.0,Satisfactory
10-07-2025,11.08,69.5,20.05,27.3,0.78,22.6,30.74,67.85,0.87,153.29,Chandrapur,10,7,1,PostMonsoon,26.7438,70.0,Satisfactory
10-07-2025,15.51,61.54,34.9,10.9,0.28,40.66,29.29,44.82,0.58,239.13,Jalna,10,7,1,PostMonsoon,16.9882,62.0,Satisfactory
10-07-2025,11.08,69.5,20.05,27.3,0.78,22.6,30.74,67.85,0.87,153.29,Nagpur,10,7,1,PostMonsoon,26.7438,70.0,Satisfactory
10-07-2025,17.9,28.28,5.61,9.57,0.34,26.46,30.1,59.91,0.97,255.84,Jalgaon,10,7,1,PostMonsoon,29.197,30.0,Good
10-07-2025,25.66,53.04,9.98,6.19,0.21,17.57,29.91,65.68,0.46,171.35,Akola,10,7,1,PostMonsoon,13.7586,53.0,Satisfactory
10-07-2025,29.25,54.81,22.92,1.28,0.71,19.78,29.01,74.97,0.63,265.46,Solapur,10,7,1,PostMonsoon,18.2763,55.0,Satisfactory
10-07-2025,22.97,54.02,6.15,2.92,0.72,19.15,26.16,69.26,0.49,239.9,Pune,10,7,1,PostMonsoon,12.8184,54.0,Satisfactory
10-07-2025,13.13,48.1,11.9,2.43,0.36,28.11,27.57,57.35,0.3,218.8,Latur,10,7,1,PostMonsoon,8.271,48.0,Good
10-07-2025,17.92,41.86,10.19,2.63,0.24,9.48,25.8,74.29,2.3,204.08,Kolhapur,10,7,1,PostMonsoon,59.34,42.0,Good
10-07-2025,25.84,72.88,9.22,2.99,0.43,20.62,28.81,75.59,0.38,183.65,Amravati,10,7,1,PostMonsoon,10.9478,73.0,Satisfactory
10-07-2025,28.41,63.12,13.81,7.25,0.54,19.36,28.16,86.02,1.37,229.82,Ulhasnagar,10,7,1,PostMonsoon,38.5792,63.0,Satisfactory
10-07-2025,13.02,27.88,12.89,1.85,0.9,31.91,29.85,71.19,0.88,202.93,Nanded,10,7,1,PostMonsoon,26.268,45.0,Good
10-07-2025,9.86,26.15,17.38,3.56,0.17,9.01,25.2,64.088,1.086666667,181.2,Ahmednagar,10,7,1,PostMonsoon,27.384,26.0,Good
10-07-2025,22.49,59.42,17.78,1.23,0.46,15.2,24.26,72.21,1.89,247.13,Pimpri Chinchwad,10,7,1,PostMonsoon,45.8514,59.0,Satisfactory
10-07-2025,35.63,64.96,15.37,2.97,0.69,8.45,26.635,76.3575,0.6925,249.1725,Navi Mumbai,10,7,1,PostMonsoon,18.4447375,65.0,Satisfactory
10-07-2025,26.43,48.34,5.91,4.13,0.54,10.9,40.57,80.06,0.61,197.13,Sangli,10,7,1,PostMonsoon,24.7477,48.0,Good
10-08-2025,25.55,92.92,15.9,2.77,0.2,23.15,29.94,78.2,0.95,79.78,Mumbai,10,8,2,PostMonsoon,28.443,93.0,Satisfactory
10-08-2025,19.73,66.77,22.93,1.68,0.67,20.32,28.57,83.77,10.41,202.08,Mira-Bhayandar,10,8,2,PostMonsoon,297.4137,67.0,Satisfactory
10-08-2025,21.3,45.92,9.88,2.25,0.4,24.63,30.31,70.76,1.69,157.32,Virar,10,8,2,PostMonsoon,51.2239,46.0,Good
10-08-2025,25.27,62.7,3.31,3.16,0.22,27.26,30.25,81.59,1.6,255.4,Belapur,10,8,2,PostMonsoon,48.4,63.0,Satisfactory
10-08-2025,31.15,122.81,12.04,7.5,0.13,26.29,27.34,76.9,2.28,263.54,Dhule,10,8,2,PostMonsoon,62.3352,115.0,Moderate
10-08-2025,27.17,74.47,20.51,8.99,0.73,25.84,28.85,65.08,1.12,123.76,Bhiwandi,10,8,2,PostMonsoon,32.312,74.0,Satisfactory
10-08-2025,29.88,60.75,30.9,33.32,0.78,32.87,29.83,73.01,2.16,176.97,Mahad,10,8,2,PostMonsoon,64.4328,61.0,Satisfactory
10-08-2025,21.34,78.87,11.98,0.78,0.49,34.56,27.09,79.08,0.67,185.89,Thane,10,8,2,PostMonsoon,18.1503,79.0,Satisfactory
10-08-2025,35.64,82.08,19.48,7.79,0.42,21.42,25.78,84.1,0.47,152.83,Badlapur,10,8,2,PostMonsoon,12.1166,82.0,Satisfactory
10-08-2025,28.36,75.23333333,13.99333333,3.67,0.663333333,13.36,26.46,67.45,0.82,127.72,Kalyan,10,8,2,PostMonsoon,21.6972,75.0,Satisfactory
10-08-2025,23.68,79.72,3.13,23.93,0.55,20.63,31.89282051,31.04193548,0.738717949,197.49,Boisar,10,8,2,PostMonsoon,23.55979895,80.0,Satisfactory
10-08-2025,35.8,89.11,12.16,5.98,0.44,39.8,28.25,67.69,0.5,149.59,Malegaon,10,8,2,PostMonsoon,14.125,89.0,Satisfactory
10-08-2025,29.83,72.82,16.28,10.43,0.23,12.93,25.13,36.62,1.73,140.51,Parbhani,10,8,2,PostMonsoon,43.4749,73.0,Satisfactory
10-08-2025,34.61,96.07,10.12,7.43,0.29,21.86,24.86,73.08,0.32,145.85,Nashik,10,8,2,PostMonsoon,7.9552,96.0,Satisfactory
10-08-2025,63.12,92.15,17.29,1.28,0.69,47.39,27.25,71.87,0.66,277.55,Aurangabad,10,8,2,PostMonsoon,17.985,108.0,Moderate
10-08-2025,13.71,101.96,21.92,27.3,0.81,22.6,32.57,62.48,1.01,195.5,Chandrapur,10,8,2,PostMonsoon,32.8957,102.0,Moderate
10-08-2025,6.4014,71.86,35.01,12.09,0.24,66.41,27.57,48.08,0.28,187.81,Jalna,10,8,2,PostMonsoon,7.7196,72.0,Satisfactory
10-08-2025,13.71,101.96,21.92,27.3,0.81,22.6,32.57,62.48,1.01,195.5,Nagpur,10,8,2,PostMonsoon,32.8957,102.0,Moderate
10-08-2025,33.98,52.56,8.42,6.94,0.27,26.19,27.07,55.97,0.85,242.41,Jalgaon,10,8,2,PostMonsoon,23.0095,56.0,Satisfactory
10-08-2025,34.48,85.93,10.07,9.82,0.24,22.7,30.8,56.78,0.46,131.76,Akola,10,8,2,PostMonsoon,14.168,86.0,Satisfactory
10-08-2025,32.31,60.34,24.6,1.04,0.54,27.09,30.18,71.13,0.75,164.02,Solapur,10,8,2,PostMonsoon,22.635,60.0,Satisfactory
10-08-2025,34.49,80.86,6.3,3.21,0.9,19.25,25.36,75.18,0.43,188.23,Pune,10,8,2,PostMonsoon,10.9048,81.0,Satisfactory
10-08-2025,10.22,33.66,9.59,2.92,0.28,30.24,26.49,59.86,0.27,246.88,Latur,10,8,2,PostMonsoon,7.1523,34.0,Good
10-08-2025,22.7,52.16,15.63,4.0,0.28,22.08,28.73,67.12,2.12,188.09,Kolhapur,10,8,2,PostMonsoon,60.9076,52.0,Satisfactory
10-08-2025,27.08,98.0,10.3,5.61,0.37,23.98,28.52,72.92,0.29,173.41,Amravati,10,8,2,PostMonsoon,8.2708,98.0,Satisfactory
10-08-2025,36.23,74.0,14.77,7.7,0.67,18.6,28.11,81.81,1.19,215.59,Ulhasnagar,10,8,2,PostMonsoon,33.4509,74.0,Satisfactory
10-08-2025,24.26,43.57,14.9,1.72,0.89,34.0,29.86,67.63,0.93,198.75,Nanded,10,8,2,PostMonsoon,27.7698,44.0,Good
10-08-2025,15.86,46.25,16.9,3.52,0.48,17.63,25.35,63.444,1.113333333,181.56,Ahmednagar,10,8,2,PostMonsoon,28.223,46.0,Good
10-08-2025,39.98,69.9,21.14,0.59,0.67,24.24,24.48,74.74,1.62,246.2,Pimpri Chinchwad,10,8,2,PostMonsoon,39.6576,70.0,Satisfactory
10-08-2025,44.9,65.36,13.75,2.92,0.73,11.28,27.82,72.335,0.825,256.925,Navi Mumbai,10,8,2,PostMonsoon,22.9515,74.0,Satisfactory
10-08-2025,26.41,48.16,8.59,5.03,0.62,12.69,34.36,76.09,0.34,140.55,Sangli,10,8,2,PostMonsoon,11.6824,48.0,Good
